发布者;实际爬取到的一级评论内容;评论时间;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;帖子的真实被转发数;信任度指数3;帖子账号的粉丝数;信任度指数4;信任度值;归一化信任度值
告五人樂團;天津天津天津[苦澀];2023-02-05 18:01:18;-0.9371928200171329
告五人樂團;第一个耶✌;2023-02-05 18:00:41;-0.003982473488605809
告五人樂團;[开学季][开学季][开学季];2023-02-15 12:38:27;0.690441437686957
告五人樂團;能请到华语乐坛的神来帮你宣传是你的福气啊;2023-02-06 11:43:16;-0.7573399171237956
告五人樂團;呜呜呜老林[哇][哇];2023-02-07 21:11:52;-0.05246556361561838
告五人樂團;林俊杰;2023-02-05 19:24:10;0.42459690378885573
告五人樂團;JJ[可爱];2023-02-05 19:15:10;0.5842489249642473
告五人樂團;辽宁！;2023-03-06 16:35:15;0.0
告五人樂團;上一次去看告五人还是去年的时候，现场很棒，期待今年的巡演[打call];2023-03-05 12:39:01;0.8338280854251854
告五人樂團;长沙;2023-02-27 12:43:40;-0.40000000000000013
告五人樂團;辽宁！;2023-02-25 23:45:40;0.0
告五人樂團;哥真是宣传小能手@林俊杰;2023-02-16 09:10:51;0.5856551422496683
告五人樂團;加油加油～大成功！[666][666][666];2023-02-08 14:57:01;0.9845155611886003
告五人樂團;合肥合肥合肥合肥合肥;2023-02-05 21:33:55;-0.9946073829577124
告五人樂團;林俊杰[打call];2023-02-05 19:50:30;0.38061008284478426
告五人樂團;加油加油[加油][加油][加油]期待你们2023来内地开巡演[拳头][拳头][拳头];2023-02-05 18:02:17;0.9999898701315475
告五人樂團;济南济南济南;2023-02-05 21:48:15;0.15157083762201218
告五人樂團;上海上海;2023-02-05 18:55:41;-0.22658723271546477
告五人樂團;南京南京;2023-02-07 21:50:48;0.8182368437536738
告五人樂團;长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙[打call][打call][打call][打call];2023-02-05 20:01:24;-0.9999841104448421
告五人樂團;真的很喜欢听你们的歌！过几天开学回珠海了，珠海珠海来珠海[馋嘴][馋嘴][馋嘴]时间定在周末我能去的！[馋嘴][馋嘴];2023-02-05 18:09:24;-0.9997410202123762
告五人樂團;在这里有自己的思想，从头开始的地方就得要有结束的准备。;2023-02-06 00:32:46;-0.07037333782721111
告五人樂團;因为心中有梦，踮起脚尖，就更接近阳光[嘻嘻];2023-02-05 22:29:20;0.9975300689028699
告五人樂團;大连大连！！！[泪];2023-02-05 21:44:43;0.9779417541745434
告五人樂團;厦门[打call][打call];2023-02-05 19:39:49;0.36466182296793415
告五人樂團;哇噻，梦幻联动再次加一#林俊杰#;2023-02-05 18:25:48;-0.31869747216666156
告五人樂團;感谢JJ@林俊杰的大力推荐[打call]@告五人樂團04/08《宇宙的有趣》演唱会首度登陆小巨蛋💪🏻精彩纷呈不容错过[憧憬]宇宙的有趣，当然要来现场才能体会[送花花]2023/02/11(六)12:00拓元售票正式开卖！售票🔗见评论#告五人小巨蛋演唱会##告五人演唱会##告五人巡演#;2023-02-05 18:05:21;0.9593904080606805
告五人樂團;俊俊好帅[舔屏][舔屏][舔屏];2023-02-05 18:04:28;0.8459799643185963
告五人樂團;啊啊啊啊啊啊啊啊啊有幸见过;2023-02-05 18:03:39;0.9608620625882798
告五人樂團;再来内地吧[苦涩];2023-02-05 18:01:21;0.882001500963381
告五人樂團;售票系統：拓元售票系統。全區｜http://t.cn/A693lKgY告「五人套票」｜http://t.cn/A693lKgj2023/02/11(六)12:00拓元售票正式開賣！;2023-02-05 21:49:19;-0.9954675685675738
告五人樂團;我的天呐JJ都来帮忙宣发！[awsl][awsl];2023-02-05 18:00:56;-0.45668892230475366
告五人樂團;南京南京南京[哼];2023-02-05 18:06:11;0.9355254334700855
告五人樂團;武汉武汉武汉[哇][哇][哇];2023-02-05 18:01:50;-0.9928050092906722
告五人樂團;哇哦林俊杰[抱一抱][抱一抱][抱一抱][彩虹屁][彩虹屁][彩虹屁];2023-02-05 18:09:17;0.996146429107098
告五人樂團;合肥合肥合肥;2023-02-05 18:03:48;-0.9417099005212266
告五人樂團;苏州！;2023-02-06 00:15:21;-0.1020408163265305
告五人樂團;宇宙的有趣快來廣州[打call][打call][打call];2023-02-05 19:14:22;0.9775563278360386
告五人樂團;深圳[赢牛奶];2023-02-10 15:37:00;0.08688426287725814
告五人樂團;嗯嗯郑州郑州郑州;2023-02-05 18:52:38;0.8597302638202309
告五人樂團;广州广州[泪];2023-02-06 02:54:44;0.7708245828467788
告五人樂團;我猜五月天也会帮忙宣传[舔屏];2023-02-05 18:21:14;-0.5908939637952622
告五人樂團;昆明昆明昆明;2023-02-06 11:58:09;-0.4679353214163733
告五人樂團;等个内地[悲伤][悲伤];2023-02-05 18:40:45;0.9998985298563554
告五人樂團;武汉武汉武汉！！！;2023-02-05 18:16:28;-0.9979164306521915
告五人樂團;快来成都！！！[舔屏][舔屏][舔屏];2023-02-05 18:01:32;-0.23357616489366362
告五人樂團;老林[抱一抱];2023-02-11 18:01:55;0.7067942117268924
告五人樂團;广州广州广州广州！！！！！！！//@银河畅享家:广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州;2023-02-07 17:51:09;-0.9999587706004462
告五人樂團;广州！！！！！！！！！！！;2023-02-07 17:50:06;-0.10960633613279813
告五人樂團;这个台湾的演唱会m;2023-02-06 19:40:19;0.6850175984722737
告五人樂團;苏州苏州苏州;2023-02-06 16:49:13;-0.3903553392549528
告五人樂團;上海上海上海！;2023-02-06 12:35:30;-0.35586253466900497
告五人樂團;重庆重庆！;2023-02-06 10:18:21;-0.12875614895675724
告五人樂團;江浙沪！求求了！;2023-02-06 08:13:40;-0.5051839263258189
告五人樂團;广州深圳！！！;2023-02-06 02:06:58;-0.7927395688104619
告五人樂團;快来重庆成都[开学季];2023-02-06 00:53:33;0.27896304536109096
告五人樂團;南京奥体[泪][泪];2023-02-05 23:15:18;0.9936778424618973
告五人樂團;宇宙的有趣，JJ的20[心][抱一抱]都要一起去[打call][打call][打call];2023-02-05 22:41:02;0.9974476931947736
告五人樂團;成都！[赢牛奶];2023-02-05 22:06:01;-0.05651040711148725
告五人樂團;南京[悲伤];2023-02-05 22:02:40;0.9867593468975335
告五人樂團;昆明昆明昆明昆明昆明;2023-02-05 21:20:51;-0.7067773831938227
告五人樂團;来广州[奥特曼];2023-02-05 19:20:32;0.5523423362222064
告五人樂團;南京南京南京;2023-02-05 19:04:58;0.9355254334700855
告五人樂團;马上开学了下学期要准备中考了[泪]等我中考完一定去看你们[泪][泪]快来北京上海南京苏州无锡[太开心];2023-02-05 18:50:08;0.999999623143411
告五人樂團;无锡无锡无锡南京南京南京！！！！！（土拨鼠尖叫;2023-02-05 18:24:17;0.9999519374199923
告五人樂團;来北京[打call];2023-02-05 18:19:13;0.021387707393446087
告五人樂團;[doge];2023-02-05 18:11:16;0.0
告五人樂團;广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州;2023-02-05 18:09:32;-0.9996665000468725
告五人樂團;天津天津天津[苦澀];2023-02-05 18:01:18;-0.9371928200171329
告五人樂團;第一个耶✌;2023-02-05 18:00:41;-0.003982473488605809
告五人樂團;[开学季][开学季][开学季];2023-02-15 12:38:27;0.690441437686957
告五人樂團;能请到华语乐坛的神来帮你宣传是你的福气啊;2023-02-06 11:43:16;-0.7573399171237956
告五人樂團;呜呜呜老林[哇][哇];2023-02-07 21:11:52;-0.05246556361561838
告五人樂團;林俊杰;2023-02-05 19:24:10;0.42459690378885573
告五人樂團;JJ[可爱];2023-02-05 19:15:10;0.5842489249642473
告五人樂團;辽宁！;2023-03-06 16:35:15;0.0
告五人樂團;上一次去看告五人还是去年的时候，现场很棒，期待今年的巡演[打call];2023-03-05 12:39:01;0.8338280854251854
告五人樂團;长沙;2023-02-27 12:43:40;-0.40000000000000013
告五人樂團;辽宁！;2023-02-25 23:45:40;0.0
告五人樂團;哥真是宣传小能手@林俊杰;2023-02-16 09:10:51;0.5856551422496683
告五人樂團;加油加油～大成功！[666][666][666];2023-02-08 14:57:01;0.9845155611886003
告五人樂團;合肥合肥合肥合肥合肥;2023-02-05 21:33:55;-0.9946073829577124
告五人樂團;林俊杰[打call];2023-02-05 19:50:30;0.38061008284478426
告五人樂團;加油加油[加油][加油][加油]期待你们2023来内地开巡演[拳头][拳头][拳头];2023-02-05 18:02:17;0.9999898701315475
告五人樂團;济南济南济南;2023-02-05 21:48:15;0.15157083762201218
告五人樂團;上海上海;2023-02-05 18:55:41;-0.22658723271546477
告五人樂團;南京南京;2023-02-07 21:50:48;0.8182368437536738
告五人樂團;长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙[打call][打call][打call][打call];2023-02-05 20:01:24;-0.9999841104448421
告五人樂團;真的很喜欢听你们的歌！过几天开学回珠海了，珠海珠海来珠海[馋嘴][馋嘴][馋嘴]时间定在周末我能去的！[馋嘴][馋嘴];2023-02-05 18:09:24;-0.9997410202123762
告五人樂團;在这里有自己的思想，从头开始的地方就得要有结束的准备。;2023-02-06 00:32:46;-0.07037333782721111
告五人樂團;因为心中有梦，踮起脚尖，就更接近阳光[嘻嘻];2023-02-05 22:29:20;0.9975300689028699
告五人樂團;大连大连！！！[泪];2023-02-05 21:44:43;0.9779417541745434
告五人樂團;厦门[打call][打call];2023-02-05 19:39:49;0.36466182296793415
告五人樂團;哇噻，梦幻联动再次加一#林俊杰#;2023-02-05 18:25:48;-0.31869747216666156
告五人樂團;感谢JJ@林俊杰的大力推荐[打call]@告五人樂團04/08《宇宙的有趣》演唱会首度登陆小巨蛋💪🏻精彩纷呈不容错过[憧憬]宇宙的有趣，当然要来现场才能体会[送花花]2023/02/11(六)12:00拓元售票正式开卖！售票🔗见评论#告五人小巨蛋演唱会##告五人演唱会##告五人巡演#;2023-02-05 18:05:21;0.9593904080606805
告五人樂團;俊俊好帅[舔屏][舔屏][舔屏];2023-02-05 18:04:28;0.8459799643185963
告五人樂團;啊啊啊啊啊啊啊啊啊有幸见过;2023-02-05 18:03:39;0.9608620625882798
告五人樂團;再来内地吧[苦涩];2023-02-05 18:01:21;0.882001500963381
告五人樂團;售票系統：拓元售票系統。全區｜http://t.cn/A693lKgY告「五人套票」｜http://t.cn/A693lKgj2023/02/11(六)12:00拓元售票正式開賣！;2023-02-05 21:49:19;-0.9954675685675738
告五人樂團;我的天呐JJ都来帮忙宣发！[awsl][awsl];2023-02-05 18:00:56;-0.45668892230475366
告五人樂團;南京南京南京[哼];2023-02-05 18:06:11;0.9355254334700855
告五人樂團;武汉武汉武汉[哇][哇][哇];2023-02-05 18:01:50;-0.9928050092906722
告五人樂團;哇哦林俊杰[抱一抱][抱一抱][抱一抱][彩虹屁][彩虹屁][彩虹屁];2023-02-05 18:09:17;0.996146429107098
告五人樂團;合肥合肥合肥;2023-02-05 18:03:48;-0.9417099005212266
告五人樂團;苏州！;2023-02-06 00:15:21;-0.1020408163265305
告五人樂團;宇宙的有趣快來廣州[打call][打call][打call];2023-02-05 19:14:22;0.9775563278360386
告五人樂團;深圳[赢牛奶];2023-02-10 15:37:00;0.08688426287725814
告五人樂團;嗯嗯郑州郑州郑州;2023-02-05 18:52:38;0.8597302638202309
告五人樂團;广州广州[泪];2023-02-06 02:54:44;0.7708245828467788
告五人樂團;我猜五月天也会帮忙宣传[舔屏];2023-02-05 18:21:14;-0.5908939637952622
告五人樂團;昆明昆明昆明;2023-02-06 11:58:09;-0.4679353214163733
告五人樂團;等个内地[悲伤][悲伤];2023-02-05 18:40:45;0.9998985298563554
告五人樂團;武汉武汉武汉！！！;2023-02-05 18:16:28;-0.9979164306521915
告五人樂團;快来成都！！！[舔屏][舔屏][舔屏];2023-02-05 18:01:32;-0.23357616489366362
告五人樂團;老林[抱一抱];2023-02-11 18:01:55;0.7067942117268924
告五人樂團;广州广州广州广州！！！！！！！//@银河畅享家:广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州;2023-02-07 17:51:09;-0.9999587706004462
告五人樂團;广州！！！！！！！！！！！;2023-02-07 17:50:06;-0.10960633613279813
告五人樂團;这个台湾的演唱会m;2023-02-06 19:40:19;0.6850175984722737
告五人樂團;苏州苏州苏州;2023-02-06 16:49:13;-0.3903553392549528
告五人樂團;上海上海上海！;2023-02-06 12:35:30;-0.35586253466900497
告五人樂團;重庆重庆！;2023-02-06 10:18:21;-0.12875614895675724
告五人樂團;江浙沪！求求了！;2023-02-06 08:13:40;-0.5051839263258189
告五人樂團;广州深圳！！！;2023-02-06 02:06:58;-0.7927395688104619
告五人樂團;快来重庆成都[开学季];2023-02-06 00:53:33;0.27896304536109096
告五人樂團;南京奥体[泪][泪];2023-02-05 23:15:18;0.9936778424618973
告五人樂團;宇宙的有趣，JJ的20[心][抱一抱]都要一起去[打call][打call][打call];2023-02-05 22:41:02;0.9974476931947736
告五人樂團;成都！[赢牛奶];2023-02-05 22:06:01;-0.05651040711148725
告五人樂團;南京[悲伤];2023-02-05 22:02:40;0.9867593468975335
告五人樂團;昆明昆明昆明昆明昆明;2023-02-05 21:20:51;-0.7067773831938227
告五人樂團;来广州[奥特曼];2023-02-05 19:20:32;0.5523423362222064
告五人樂團;南京南京南京;2023-02-05 19:04:58;0.9355254334700855
告五人樂團;马上开学了下学期要准备中考了[泪]等我中考完一定去看你们[泪][泪]快来北京上海南京苏州无锡[太开心];2023-02-05 18:50:08;0.999999623143411
告五人樂團;无锡无锡无锡南京南京南京！！！！！（土拨鼠尖叫;2023-02-05 18:24:17;0.9999519374199923
告五人樂團;来北京[打call];2023-02-05 18:19:13;0.021387707393446087
告五人樂團;[doge];2023-02-05 18:11:16;0.0
告五人樂團;广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州;2023-02-05 18:09:32;-0.9996665000468725
告五人樂團;天津天津天津[苦澀];2023-02-05 18:01:18;-0.9371928200171329
告五人樂團;第一个耶✌;2023-02-05 18:00:41;-0.003982473488605809
告五人樂團;[开学季][开学季][开学季];2023-02-15 12:38:27;0.690441437686957
告五人樂團;能请到华语乐坛的神来帮你宣传是你的福气啊;2023-02-06 11:43:16;-0.7573399171237956
告五人樂團;呜呜呜老林[哇][哇];2023-02-07 21:11:52;-0.05246556361561838
告五人樂團;林俊杰;2023-02-05 19:24:10;0.42459690378885573
告五人樂團;JJ[可爱];2023-02-05 19:15:10;0.5842489249642473
告五人樂團;辽宁！;2023-03-06 16:35:15;0.0
告五人樂團;上一次去看告五人还是去年的时候，现场很棒，期待今年的巡演[打call];2023-03-05 12:39:01;0.8338280854251854
告五人樂團;长沙;2023-02-27 12:43:40;-0.40000000000000013
告五人樂團;辽宁！;2023-02-25 23:45:40;0.0
告五人樂團;哥真是宣传小能手@林俊杰;2023-02-16 09:10:51;0.5856551422496683
告五人樂團;加油加油～大成功！[666][666][666];2023-02-08 14:57:01;0.9845155611886003
告五人樂團;合肥合肥合肥合肥合肥;2023-02-05 21:33:55;-0.9946073829577124
告五人樂團;林俊杰[打call];2023-02-05 19:50:30;0.38061008284478426
告五人樂團;加油加油[加油][加油][加油]期待你们2023来内地开巡演[拳头][拳头][拳头];2023-02-05 18:02:17;0.9999898701315475
告五人樂團;济南济南济南;2023-02-05 21:48:15;0.15157083762201218
告五人樂團;上海上海;2023-02-05 18:55:41;-0.22658723271546477
告五人樂團;南京南京;2023-02-07 21:50:48;0.8182368437536738
告五人樂團;长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙[打call][打call][打call][打call];2023-02-05 20:01:24;-0.9999841104448421
告五人樂團;真的很喜欢听你们的歌！过几天开学回珠海了，珠海珠海来珠海[馋嘴][馋嘴][馋嘴]时间定在周末我能去的！[馋嘴][馋嘴];2023-02-05 18:09:24;-0.9997410202123762
告五人樂團;在这里有自己的思想，从头开始的地方就得要有结束的准备。;2023-02-06 00:32:46;-0.07037333782721111
告五人樂團;因为心中有梦，踮起脚尖，就更接近阳光[嘻嘻];2023-02-05 22:29:20;0.9975300689028699
告五人樂團;大连大连！！！[泪];2023-02-05 21:44:43;0.9779417541745434
告五人樂團;厦门[打call][打call];2023-02-05 19:39:49;0.36466182296793415
告五人樂團;哇噻，梦幻联动再次加一#林俊杰#;2023-02-05 18:25:48;-0.31869747216666156
告五人樂團;感谢JJ@林俊杰的大力推荐[打call]@告五人樂團04/08《宇宙的有趣》演唱会首度登陆小巨蛋💪🏻精彩纷呈不容错过[憧憬]宇宙的有趣，当然要来现场才能体会[送花花]2023/02/11(六)12:00拓元售票正式开卖！售票🔗见评论#告五人小巨蛋演唱会##告五人演唱会##告五人巡演#;2023-02-05 18:05:21;0.9593904080606805
告五人樂團;俊俊好帅[舔屏][舔屏][舔屏];2023-02-05 18:04:28;0.8459799643185963
告五人樂團;啊啊啊啊啊啊啊啊啊有幸见过;2023-02-05 18:03:39;0.9608620625882798
告五人樂團;再来内地吧[苦涩];2023-02-05 18:01:21;0.882001500963381
告五人樂團;售票系統：拓元售票系統。全區｜http://t.cn/A693lKgY告「五人套票」｜http://t.cn/A693lKgj2023/02/11(六)12:00拓元售票正式開賣！;2023-02-05 21:49:19;-0.9954675685675738
告五人樂團;我的天呐JJ都来帮忙宣发！[awsl][awsl];2023-02-05 18:00:56;-0.45668892230475366
告五人樂團;南京南京南京[哼];2023-02-05 18:06:11;0.9355254334700855
告五人樂團;武汉武汉武汉[哇][哇][哇];2023-02-05 18:01:50;-0.9928050092906722
告五人樂團;哇哦林俊杰[抱一抱][抱一抱][抱一抱][彩虹屁][彩虹屁][彩虹屁];2023-02-05 18:09:17;0.996146429107098
告五人樂團;合肥合肥合肥;2023-02-05 18:03:48;-0.9417099005212266
告五人樂團;苏州！;2023-02-06 00:15:21;-0.1020408163265305
告五人樂團;宇宙的有趣快來廣州[打call][打call][打call];2023-02-05 19:14:22;0.9775563278360386
告五人樂團;深圳[赢牛奶];2023-02-10 15:37:00;0.08688426287725814
告五人樂團;嗯嗯郑州郑州郑州;2023-02-05 18:52:38;0.8597302638202309
告五人樂團;广州广州[泪];2023-02-06 02:54:44;0.7708245828467788
告五人樂團;我猜五月天也会帮忙宣传[舔屏];2023-02-05 18:21:14;-0.5908939637952622
告五人樂團;昆明昆明昆明;2023-02-06 11:58:09;-0.4679353214163733
告五人樂團;等个内地[悲伤][悲伤];2023-02-05 18:40:45;0.9998985298563554
告五人樂團;武汉武汉武汉！！！;2023-02-05 18:16:28;-0.9979164306521915
告五人樂團;快来成都！！！[舔屏][舔屏][舔屏];2023-02-05 18:01:32;-0.23357616489366362
告五人樂團;老林[抱一抱];2023-02-11 18:01:55;0.7067942117268924
告五人樂團;广州广州广州广州！！！！！！！//@银河畅享家:广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州;2023-02-07 17:51:09;-0.9999587706004462
告五人樂團;广州！！！！！！！！！！！;2023-02-07 17:50:06;-0.10960633613279813
告五人樂團;这个台湾的演唱会m;2023-02-06 19:40:19;0.6850175984722737
告五人樂團;苏州苏州苏州;2023-02-06 16:49:13;-0.3903553392549528
告五人樂團;上海上海上海！;2023-02-06 12:35:30;-0.35586253466900497
告五人樂團;重庆重庆！;2023-02-06 10:18:21;-0.12875614895675724
告五人樂團;江浙沪！求求了！;2023-02-06 08:13:40;-0.5051839263258189
告五人樂團;广州深圳！！！;2023-02-06 02:06:58;-0.7927395688104619
告五人樂團;快来重庆成都[开学季];2023-02-06 00:53:33;0.27896304536109096
告五人樂團;南京奥体[泪][泪];2023-02-05 23:15:18;0.9936778424618973
告五人樂團;宇宙的有趣，JJ的20[心][抱一抱]都要一起去[打call][打call][打call];2023-02-05 22:41:02;0.9974476931947736
告五人樂團;成都！[赢牛奶];2023-02-05 22:06:01;-0.05651040711148725
告五人樂團;南京[悲伤];2023-02-05 22:02:40;0.9867593468975335
告五人樂團;昆明昆明昆明昆明昆明;2023-02-05 21:20:51;-0.7067773831938227
告五人樂團;来广州[奥特曼];2023-02-05 19:20:32;0.5523423362222064
告五人樂團;南京南京南京;2023-02-05 19:04:58;0.9355254334700855
告五人樂團;马上开学了下学期要准备中考了[泪]等我中考完一定去看你们[泪][泪]快来北京上海南京苏州无锡[太开心];2023-02-05 18:50:08;0.999999623143411
告五人樂團;无锡无锡无锡南京南京南京！！！！！（土拨鼠尖叫;2023-02-05 18:24:17;0.9999519374199923
告五人樂團;来北京[打call];2023-02-05 18:19:13;0.021387707393446087
告五人樂團;[doge];2023-02-05 18:11:16;0.0
告五人樂團;广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州广州;2023-02-05 18:09:32;-0.9996665000468725
告五人樂團;天津天津天津[苦澀];2023-02-05 18:01:18;-0.9371928200171329
告五人樂團;第一个耶✌;2023-02-05 18:00:41;-0.003982473488605809
告五人樂團;[开学季][开学季][开学季];2023-02-15 12:38:27;0.690441437686957
告五人樂團;能请到华语乐坛的神来帮你宣传是你的福气啊;2023-02-06 11:43:16;-0.7573399171237956
告五人樂團;呜呜呜老林[哇][哇];2023-02-07 21:11:52;-0.05246556361561838
告五人樂團;林俊杰;2023-02-05 19:24:10;0.42459690378885573
告五人樂團;JJ[可爱];2023-02-05 19:15:10;0.5842489249642473
告五人樂團;辽宁！;2023-03-06 16:35:15;0.0
告五人樂團;上一次去看告五人还是去年的时候，现场很棒，期待今年的巡演[打call];2023-03-05 12:39:01;0.8338280854251854
告五人樂團;长沙;2023-02-27 12:43:40;-0.40000000000000013
告五人樂團;辽宁！;2023-02-25 23:45:40;0.0
告五人樂團;哥真是宣传小能手@林俊杰;2023-02-16 09:10:51;0.5856551422496683
告五人樂團;加油加油～大成功！[666][666][666];2023-02-08 14:57:01;0.9845155611886003
告五人樂團;合肥合肥合肥合肥合肥;2023-02-05 21:33:55;-0.9946073829577124
告五人樂團;林俊杰[打call];2023-02-05 19:50:30;0.38061008284478426
告五人樂團;加油加油[加油][加油][加油]期待你们2023来内地开巡演[拳头][拳头][拳头];2023-02-05 18:02:17;0.9999898701315475
告五人樂團;济南济南济南;2023-02-05 21:48:15;0.15157083762201218
告五人樂團;上海上海;2023-02-05 18:55:41;-0.22658723271546477
告五人樂團;南京南京;2023-02-07 21:50:48;0.8182368437536738
告五人樂團;长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙长沙[打call][打call][打call][打call];2023-02-05 20:01:24;-0.9999841104448421
告五人樂團;真的很喜欢听你们的歌！过几天开学回珠海了，珠海珠海来珠海[馋嘴][馋嘴][馋嘴]时间定在周末我能去的！[馋嘴][馋嘴];2023-02-05 18:09:24;-0.9997410202123762
告五人樂團;在这里有自己的思想，从头开始的地方就得要有结束的准备。;2023-02-06 00:32:46;-0.07037333782721111
